,5993670946000,"0,0694318488","-0,0885854661","9,646238327"
,5993690879000,"0,1149216741","-0,0909796655","9,5289230347"
,5993710897000,"0,1173158735","-0,1029506773","9,5193462372"
,5993730904000,"0,1197100878","-0,107739076","9,5145578384"
,5993750974000,"0,1149216816","-0,1029506698","9,5241346359"
,5993770892000,"0,1125274822","-0,1149216816","9,5025863647"
,5993792917000,"0,1197100803","-0,1053448692","9,5169525146"
,5993812099000,"0,1149216741","-0,0957680643","9,5241346359"
,5993832159000,"0,1053448692","-0,1053448766","9,504981041"
,5993852172000,"0,1125274748","-0,1029506773","9,4810390472"
,5993872334000,"0,0957680717","-0,1053448766","9,4762506485"
,5993892042000,"0,1005564705","-0,1149216741","9,4906158447"
,5993910876000,"0,1029506698","-0,1029506698","9,5097694397"
,5993932886000,"0,1029506698","-0,0957680717","9,5456829071"
,5993952114000,"0,1029506698","-0,0885854661","9,5504703522"
,5993972151000,"0,1005564705","-0,08379706","9,5193462372"
,5993992074000,"0,0957680643","-0,08379706","9,5097694397"
,5994012157000,"0,0885854661","-0,0814028606","9,5169525146"
,5994032096000,"0,0981622636","-0,0933738649","9,4906158447"
,5994052146000,"0,0933738649","-0,1005564705","9,504981041"
,5994072092000,"0,1029506773","-0,1053448766","9,4977989197"
,5994092192000,"0,107739076","-0,1125274748","9,4977989197"
,5994112209000,"0,1053448766","-0,1101332754","9,5025863647"
,5994132117000,"0,1149216816","-0,0981622636","9,5025863647"
,5994152151000,"0,1268926859","-0,107739076","9,5001926422"
,5994172124000,"0,1197100878","-0,1125274748","9,5001926422"
,5994192171000,"0,1316810995","-0,1149216741","9,5384998322"
,5994212104000,"0,1244984865","-0,1221042871","9,5265293121"
,5994232142000,"0,107739076","-0,107739076","9,5241346359"
,5994252099000,"0,1005564705","-0,1005564705","9,5169525146"
,5994272147000,"0,1053448692","-0,0885854587","9,5001926422"
,5994292082000,"0,1149216816","-0,0790086538","9,5145578384"
,5994312146000,"0,1173158884","-0,0957680643","9,5169525146"
,5994332102000,"0,1340752989","-0,0909796655","9,5432882309"
,5994352146000,"0,1173158884","-0,1029506698","9,5480766296"
,5994372181000,"0,1173158884","-0,107739076","9,5504703522"
,5994392234000,"0,1221042871","-0,0933738649","9,5624418259"
,5994412196000,"0,107739076","-0,0909796581","9,5432882309"
,5994430889000,"0,1053448766","-0,0957680717","9,5528650284"
,5994452927000,"0,107739076","-0,1029506698","9,5504703522"
,5994472134000,"0,1053448766","-0,1029506698","9,5504703522"
,5994492161000,"0,1149216816","-0,1125274822","9,5504703522"
,5994512121000,"0,1101332754","-0,0981622711","9,5289230347"
,5994532162000,"0,1053448766","-0,0909796581","9,5073757172"
,5994552112000,"0,107739076","-0,0885854587","9,5121631622"
,5994572161000,"0,1101332754","-0,0885854587","9,4977989197"
,5994592119000,"0,1149216816","-0,0909796655","9,5001926422"
,5994612287000,"0,1197100878","-0,1029506698","9,5073757172"
,5994632256000,"0,1197100878","-0,1029506698","9,504981041"
,5994652092000,"0,1221042871","-0,0957680717","9,4977989197"
,5994672202000,"0,1292868853","-0,1005564705","9,5001926422"
,5994692134000,"0,1149216816","-0,0957680717","9,5145578384"
,5994712167000,"0,1125274822","-0,0957680717","9,5073757172"
,5994732116000,"0,1197100878","-0,0909796655","9,5265293121"
,5994752166000,"0,1173158884","-0,0957680717","9,5025863647"
,5994772106000,"0,124498494","-0,0981622711","9,504981041"
