,6043420879000,"0,0885854587","-0,1364694834","8,9878330231"
,6043491366000,"0,0885854587","-0,134075284","8,9686794281"
,6043562227000,"0,0814028531","-0,1268926859","9,6127204895"
,6043632187000,"0,0694318488","-0,1699883044","9,4954042435"
,6043702121000,"0,0718260556","-0,1771709174","9,5025863647"
,6043772084000,"0,0766144544","-0,1699883193","9,5073757172"
,6043842197000,"0,08379706","-0,1628057212","9,504981041"
,6043912164000,"0,0981622785","-0,1364694983","9,4977989197"
,6043982154000,"0,1053448766","-0,1268926859","9,5193462372"
,6044052127000,"0,107739076","-0,0981622636","9,5313167572"
,6044122164000,"0,1101332754","-0,100556463","9,5337114334"
,6044192172000,"0,1053448766","-0,0933738649","9,5408935547"
,6044262059000,"0,1005564705","-0,0814028531","9,5384998322"
,6044332211000,"0,0885854661","-0,1125274822","9,5097694397"
,6044402157000,"0,0861912593","-0,1125274822","9,4882221222"
,6044472157000,"0,0861912593","-0,117315881","9,5025863647"
,6044542156000,"0,0718260482","-0,1340752989","9,4977989197"
,6044612082000,"0,0790086538","-0,1364694983","9,5313167572"
,6044682226000,"0,0790086538","-0,1388636976","9,5624418259"
,6044752086000,"0,0790086538","-0,14844051","9,5600471497"
,6044822272000,"0,0742202476","-0,1436520964","9,5624418259"
,6044892252000,"0,0766144544","-0,14844051","9,5480766296"
,6044962506000,"0,0790086538","-0,1556231081","9,5456829071"
,6045032209000,"0,0909796581","-0,1604115069","9,504981041"
,6045102156000,"0,1149216741","-0,1508347094","9,5073757172"
,6045172079000,"0,1197100878","-0,1436521113","9,4738559723"
,6045242087000,"0,107739076","-0,1340752989","9,4690685272"
,6045312169000,"0,0909796655","-0,1292869002","9,4930095673"
,6045382179000,"0,0694318414","-0,1364694983","9,4810390472"
,6045452162000,"0,067037642","-0,1436520964","9,5145578384"
,6045522137000,"0,0837970525","-0,1532289088","9,5241346359"
,6045592154000,"0,0957680643","-0,1532289088","9,5504703522"
,6045662149000,"0,107739076","-0,1556231081","9,5576534271"
,6045730939000,"0,107739076","-0,1460462958","9,5552597046"
,6045802414000,"0,0957680717","-0,1364694983","9,5480766296"
,6045872207000,"0,0814028606","-0,1221042871","9,5432882309"
,6045942179000,"0,0766144544","-0,1125274897","9,5528650284"
,6046012197000,"0,0790086538","-0,1244985014","9,5504703522"
