Bart,122555881014000,-0.2992752194,4.9200844765,8.398859024
Bart,122555891069000,-0.3926490843,4.872200489,8.2599954605
Bart,122555900936000,-0.4357447028,4.8578352928,8.1761989594
Bart,122555910951000,-0.4118026793,4.8650178909,8.2312650681
Bart,122555921019000,-0.2849099934,4.8865656853,8.4012527466
Bart,122555931079000,-0.1244984865,4.955997467,8.6430673599
Bart,122555940964000,0.0071826074,5.0469770432,8.8824882507
Bart,122555950907000,0.0933738649,5.1116204262,8.9902267456
Bart,122555961071000,0.0981622785,5.0996494293,8.9543142319
Bart,122555972802000,0.0478840396,5.0206408501,8.7579898834
Bart,122555981837000,-0.0311246216,4.9248728752,8.5257520676
Bart,122555991806000,-0.1053448766,4.8698062897,8.3198509216
Bart,122556003872000,-0.1963245422,4.8841714859,8.1163434982
Bart,122556012546000,-0.2418143749,4.9152960777,7.9774799347
Bart,122556022601000,-0.2633621693,4.929661274,7.9080481529
Bart,122556032614000,-0.2729389966,4.9392380714,7.8553757668
Bart,122556042642000,-0.2513911724,4.9536032677,7.8625583649
Bart,122556052259000,-0.2537853718,4.9775452614,7.8984713554
Bart,122556062259000,-0.2657563984,5.0110640526,7.8984713554
Bart,122556070969000,-0.2729389966,5.0421886444,7.9702973366
Bart,122556081092000,-0.2801215947,5.0278234482,8.1450748444
Bart,122556091009000,-0.2418143749,5.0014872551,8.3461875916
Bart,122556100977000,-0.2298433781,4.9679684639,8.5281467438
Bart,122556111132000,-0.2801215947,4.929661274,8.5832138062
Bart,122556121141000,-0.390254885,4.910507679,8.4563207626
Bart,122556130934000,-0.538695395,4.9009308815,8.238448143
Bart,122556140926000,-0.6440402865,4.8961424828,8.051700592
Bart,122556153042000,-0.6751648784,4.9009308815,7.9415669441
Bart,122556161824000,-0.6655880809,4.9320554733,7.9248075485
Bart,122556171836000,-0.6655880809,4.9679684639,7.9487495422
Bart,122556182566000,-0.6799532771,5.013458252,7.915230751
Bart,122556193914000,-0.7326257229,5.0637364388,7.8457989693
Bart,122556202364000,-0.7781155705,5.1044378281,7.721300602
Bart,122556212946000,-0.7805097699,5.1379570961,7.5752544403
Bart,122556221304000,-0.7565677762,5.1427454948,7.4938516617
Bart,122556231094000,-0.7038952708,5.130774498,7.5034284592
Bart,122556242339000,-0.6272808313,5.1475338936,7.6614456177
Bart,122556251417000,-0.5722141862,5.1595048904,7.922413826
Bart,122556261416000,-0.5243301988,5.1690816879,8.2408418655
Bart,122556272732000,-0.4620809555,5.1547164917,8.5113868713
Bart,122556281826000,-0.4094085097,5.0876784325,8.6837692261
Bart,122556291821000,-0.3591302633,5.0445828438,8.7723550797
Bart,122556303822000,-0.3184288144,5.0421886444,8.7627782822
Bart,122556312594000,-0.2801215947,5.0828900337,8.7172889709
Bart,122556322489000,-0.2418143749,5.1211972237,8.6574335098
Bart,122556332336000,-0.2130839527,5.1259856224,8.6023664474
Bart,122556342617000,-0.1915361434,5.1068320274,8.5903959274
Bart,122556352277000,-0.155623123,5.078101635,8.6598272324
Bart,122556362196000,-0.1532289088,5.0637364388,8.7579898834
Bart,122556370997000,-0.1340752989,5.0757074356,8.8920650482
Bart,122556381174000,-0.0718260482,5.0900726318,9.0237455368
Bart,122556391021000,-0.0263362154,5.078101635,9.0955715179
Bart,122556400922000,0.0550666377,5.0757074356,9.0740242004
Bart,122556411016000,0.1197100878,5.0709190369,8.9495258331
Bart,122556423086000,0.1436521113,5.078101635,8.710105896
Bart,122556431837000,0.141257897,5.0996494293,8.4275894165
Bart,122556441839000,0.114921689,5.1164088249,8.1402854919
Bart,122556452947000,0.0790086612,5.142745018,7.9176249504
Bart,122556462164000,0.0502782352,5.1738696098,7.831433773
Bart,122556472164000,0.011971009,5.1738696098,7.8434047699
Bart,122556482211000,-0.0430956297,5.1738696098,7.9774799347
Bart,122556493861000,-0.0239420161,5.1403508186,8.1857757568
Bart,122556502514000,0.021547813,5.0709190369,8.3773117065
Bart,122556512234000,0.100556463,5.039794445,8.5712423325
Bart,122556522214000,0.2322375476,5.0230350494,8.690952301
Bart,122556532559000,0.3064578176,5.0302176476,8.7484130859
Bart,122556542254000,0.3423708379,5.0876784325,8.7460184097
Bart,122556552227000,0.3878606558,5.1786584854,8.6526451111
Bart,122556562241000,0.4309562743,5.3007621765,8.5880012512
Bart,122556573926000,0.4908113182,5.4444146156,8.5449056625
Bart,122556580977000,0.5578489304,5.5401825905,8.5305404663
Bart,122556591012000,0.6153098345,5.5976433754,8.5257520676
Bart,122556601172000,0.6344634295,5.5976433754,8.4994163513
Bart,122556611111000,0.6177040339,5.5713071823,8.4228019714
Bart,122556620941000,0.6009446383,5.5641245842,8.2647848129
Bart,122556632697000,0.5841852427,5.5856728554,8.0636711121
Bart,122556642139000,0.605733037,5.6144032478,7.8194627762
Bart,122556651821000,0.6344634891,5.6503162384,7.5728602409
Bart,122556662536000,0.672770679,5.6934118271,7.3932952881
