Christophe,122588860999000,-0.045489829,5.298368454,8.0038166046
Christophe,122588871047000,-0.1508347094,5.3079452515,8.3653411865
Christophe,122588880934000,-0.2226607502,5.2049942017,8.6550388336
Christophe,122588890954000,-0.1963245571,5.0709190369,8.8561515808
Christophe,122588901026000,-0.1029506773,4.8530473709,8.8513631821
Christophe,122588910929000,0.0143652111,4.6016559601,8.7436246872
Christophe,122588920939000,0.1436521113,4.4173021317,8.5664539337
Christophe,122588930909000,0.2442085743,4.3287167549,8.3605518341
Christophe,122588940911000,0.3375824094,4.3574471474,8.2839374542
Christophe,122588952814000,0.3926490545,4.4316673279,8.2599954605
Christophe,122588962309000,0.423773706,4.4603977203,8.2935142517
Christophe,122588972367000,0.450109899,4.4149079323,8.4108304977
Christophe,122588982309000,0.4692635536,4.3287162781,8.5760307312
Christophe,122588990987000,0.5123591423,4.237736702,8.7340478897
Christophe,122589001014000,0.5458779931,4.1826701164,8.8537578583
Christophe,122589011089000,0.5626373887,4.1563339233,8.9543142319
Christophe,122589020929000,0.5267243385,4.1443629265,8.9112186432
Christophe,122589031206000,0.4836287498,4.1515455246,8.9112186432
Christophe,122589042046000,0.4620809257,4.1802759171,8.9782562256
Christophe,122589051214000,0.438138932,4.2114005089,9.0740242004
Christophe,122589061326000,0.4189853072,4.2161889076,9.2559833527
Christophe,122589072622000,0.4141969085,4.1730933189,9.3685112
Christophe,122589081819000,0.4381389022,4.0821137428,9.3685112
Christophe,122589091991000,0.5291185379,4.0174703598,9.3254156113
Christophe,122589102562000,0.6775590777,4.0150761604,9.2416181564
Christophe,122589112166000,0.7852981091,4.0366239548,9.1458501816
Christophe,122589122187000,0.8236053586,4.0629601479,9.1027545929
Christophe,122589133096000,0.739808321,4.0677485466,9.0189571381
Christophe,122589142184000,0.5937620401,4.0533833504,8.8872766495
Christophe,122589152184000,0.4548983276,4.0557775497,8.7819318771
Christophe,122589163119000,0.2968810201,4.0797195435,8.6622219086
Christophe,122589172367000,0.181959331,4.0916905403,8.55448246
Christophe,122589182192000,0.074220255,4.070142746,8.4994163513
Christophe,122589192211000,-0.0191536136,4.0605659485,8.4563207626
Christophe,122589202391000,-0.0263362173,4.0605659485,8.3964653015
Christophe,122589212192000,-0.011971008,4.1132383347,8.3461875916
Christophe,122589222226000,0,4.2018241882,8.3030910492
Christophe,122589232177000,0.011971009,4.2568907738,8.3102741241
Christophe,122589243044000,-0.0814028606,4.2880153656,8.3605518341
Christophe,122589252434000,-0.2106897384,4.2999863625,8.4754734039
Christophe,122589262192000,-0.3399766088,4.3191399574,8.6047611237
Christophe,122589272157000,-0.4932055473,4.3406877518,8.7388362885
Christophe,122589282441000,-0.691924274,4.3239283562,8.8489694595
Christophe,122589292177000,-0.9050081968,4.2401309013,8.9495258331
Christophe,122589302167000,-1.0749964714,4.1084499359,9.1099367142
Christophe,122589312244000,-1.2449848652,3.9815573692,9.2559833527
Christophe,122589323039000,-1.3192051649,3.8977603912,9.4690675735
Christophe,122589332174000,-1.3144167662,3.8905777931,9.6941223145
Christophe,122589342229000,-1.3431471586,3.948038578,9.8401689529
Christophe,122589353044000,-1.345541358,4.0462007523,9.8880529404
Christophe,122589362362000,-1.3120224476,4.1970353127,9.8042564392
Christophe,122589372249000,-1.2928688526,4.3933601379,9.5863838196
Christophe,122589382162000,-1.2521674633,4.587290287,9.2918968201
Christophe,122589392401000,-1.2330138683,4.7477021217,9.033323288
Christophe,122589402247000,-1.1803414822,4.8602294922,8.8369979858
Christophe,122589412167000,-1.1013327837,4.9272670746,8.7172880173
Christophe,122589422184000,-1.0510545969,4.9799394608,8.6670103073
Christophe,122589433091000,-0.9648633003,4.9990930557,8.5688476563
Christophe,122589442171000,-0.8619126081,4.9799394608,8.4156188965
Christophe,122589452222000,-0.7613561153,4.9200844765,8.2312650681
Christophe,122589463191000,-0.6392518282,4.8698062897,8.101978302
Christophe,122589472502000,-0.5458779335,4.8650178909,8.0564880371
Christophe,122589482371000,-0.5530605912,4.8841714859,8.1115550995
Christophe,122589492941000,-0.5817910433,4.910507679,8.2001399994
Christophe,122589500997000,-0.6153098345,4.8985366821,8.2240829468
Christophe,122589510969000,-0.624886632,4.8578352928,8.2480239868
Christophe,122589521007000,-0.5961561799,4.8219223022,8.2073230743
Christophe,122589530949000,-0.5793967843,4.807557106,8.1738042831
Christophe,122589540946000,-0.5506663918,4.8099513054,8.090007782
Christophe,122589552067000,-0.5650315881,4.8219223022,8.0133934021
Christophe,122589561222000,-0.6129156351,4.8482584953,7.9942393303
Christophe,122589571202000,-0.6392518282,4.8650178909,7.9942393303
Christophe,122589582721000,-0.6488286257,4.8626236916,8.051700592
Christophe,122589591824000,-0.5937620401,4.8530468941,8.1163434982
Christophe,122589601799000,-0.4716577232,4.8147397041,8.1307086945
Christophe,122589612534000,-0.3663128614,4.7644615173,8.1235256195
Christophe,122589623034000,-0.2705447972,4.742913723,8.0636711121
Christophe,122589632179000,-0.2059013397,4.7309427261,7.9056539536
Christophe,122589642232000,-0.1987187415,4.7812209129,7.7763671875
Christophe,122589653064000,-0.1436520964,4.9224786758,7.637503624
Christophe,122589662349000,-0.1292868853,5.0781021118,7.5728597641
Christophe,122589672246000,-0.1221042871,5.2361192703,7.6159553528
Christophe,122589682147000,-0.0861912593,5.3247046471,7.7117233276
Christophe,122589692369000,-0.1101332828,5.3103394508,7.7955207825
Christophe,122589702221000,-0.0718260482,5.2624554634,7.9104423523
Christophe,122589712144000,-0.0598550439,5.2121772766,8.0493059158
Christophe,122589722164000,-0.0718260556,5.214571476,8.1642274857
Christophe,122589733089000,-0.1029506773,5.2409076691,8.2863321304
Christophe,122589742352000,-0.1915361434,5.2696380615,8.2959089279
Christophe,122589752174000,-0.3256114423,5.343858242,8.2480249405
Christophe,122589762202000,-0.5027823448,5.4396262169,8.1522569656
Christophe,122589772357000,-0.6871359348,5.602432251,8.1067667007
Christophe,122589782169000,-0.8690952063,5.8250927925,8.2049293518
Christophe,122589792209000,-0.9768342972,6.0166287422,8.3294277191
Christophe,122589802161000,-0.9672574401,6.1411271095,8.5496940613
Christophe,122589813019000,-0.8523357511,6.1483097076,8.7053174973
Christophe,122589822221000,-0.6392518282,6.0381765366,8.8250274658
Christophe,122589832156000,-0.3423708081,5.8825535774,9.0093812943
Christophe,122589843022000,-0.052672416,5.6574988365,9.2344360352
Christophe,122589852411000,0.2106897533,5.45399189,9.5648365021
Christophe,122589862192000,0.4620809257,5.3294930458,9.8904476166
Christophe,122589872156000,0.6727707386,5.3055510521,10.1538085938
Christophe,122589882457000,0.8571242094,5.4372320175,10.4123830795
Christophe,122589892179000,0.9313445091,5.5617308617,10.6733512878
Christophe,122589902156000,0.8834604025,5.6144032478,10.9534730911
Christophe,122589912222000,0.7254431248,5.5042700768,11.2024707794
Christophe,122589939009000,0.4285621047,5.1259860992,11.6525802612
Christophe,122589952947000,0.1556231081,4.6902413368,12.129026413
Christophe,122589962484000,-0.0814028606,4.1922469139,12.5384340286
Christophe,122589972229000,-0.248996973,3.6679167747,12.8808050156
Christophe,122589982221000,-0.2777273953,3.2585084438,12.7563066483
Christophe,122589992256000,-0.2226607502,2.9065608978,12.3564748764
Christophe,122590003221000,-0.1053448766,2.7293899059,11.8129911423
Christophe,122590011019000,-0.0502782352,2.7653028965,11.1426143646
Christophe,122590021014000,-0.0718260556,2.9640216827,10.4866027832
Christophe,122590030986000,-0.1149216816,3.2034416199,9.801861763
Christophe,122590041072000,-0.1268926859,3.3710360527,9.1314849854
Christophe,122590050952000,0.0263362229,3.4452562332,8.5568771362
Christophe,122590061969000,0.3591302633,3.3925836086,8.1187381744
Christophe,122590071412000,0.7015010715,3.2776620388,7.9008655548
Christophe,122590081216000,0.9959878922,3.1387984753,7.8457989693
Christophe,122590092589000,1.2162544727,2.959233284,7.8960771561
Christophe,122590101824000,1.3383587599,2.8251581192,7.9655089378
Christophe,122590112222000,1.4173673391,2.7485437393,8.0229701996
Christophe,122590122707000,1.4173673391,2.7557263374,8.0564880371
Christophe,122590132189000,1.3551181555,2.7988219261,8.0684595108
Christophe,122590143064000,1.230619669,2.9209260941,8.0421237946
Christophe,122590152399000,1.0486602783,3.0717608929,8.0038166046
Christophe,122590162176000,0.8667010069,3.2058360577,7.9607205391
Christophe,122590172146000,0.6799532175,3.3758244514,7.9846625328
Christophe,122590182421000,0.5339069366,3.450044632,8.0421237946
Christophe,122590192162000,0.4453215003,3.4452562332,8.1618328094
Christophe,122590202146000,0.3974374533,3.3686418533,8.3126678467
Christophe,122590212222000,0.3758896589,3.2465376854,8.418012619
Christophe,122590223004000,0.3806780875,3.162740469,8.4156188965
Christophe,122590232347000,0.4429273307,3.1483752728,8.2671785355
Christophe,122590242244000,0.5267243385,3.2297780514,7.9918451309
Christophe,122590252149000,0.6512228251,3.3710360527,7.611166954
Christophe,122590262376000,0.7733271122,3.5410244465,7.2017583847
Christophe,122590272232000,0.8523358107,3.7397429943,6.7588310242
Christophe,122590282146000,0.9576806426,3.9288849831,6.3111152649
Christophe,122590292156000,1.0055646896,4.1036615372,5.8969187737
Christophe,122590303071000,1.0055646896,4.367023468,5.583278656
Christophe,122590312156000,0.9792284966,4.6662988663,5.4324436188
Christophe,122590322161000,0.8930372,4.9847278595,5.480328083
Christophe,122590333087000,0.7900865674,5.2696380615,5.6622872353
Christophe,122590342341000,0.6775590777,5.3917422295,5.9855041504
Christophe,122590352184000,0.5889736414,5.4037132263,6.3446340561
Christophe,122590362211000,0.457292527,5.3294930458,6.7181296349
Christophe,122590372362000,0.289698422,5.2552728653,7.1035962105
Christophe,122590382154000,0.1101332828,5.1954174042,7.378929615
Christophe,122590392204000,-0.1029506773,5.1379566193,7.5728602409
Christophe,122590402161000,-0.2442085743,5.0781021118,7.6686282158
Christophe,122590412271000,-0.3112462461,5.0374002457,7.6039848328
Christophe,122590422237000,-0.3136404455,5.0445828438,7.4746980667
Christophe,122590432186000,-0.2418143749,5.1068320274,7.333439827
Christophe,122590442184000,-0.1532289088,5.2361192703,7.1754226685
Christophe,122590452216000,-0.0574608408,5.363011837,7.0844430923
Christophe,122590462157000,0.0119710071,5.4946928024,7.0628948212
Christophe,122590472152000,0.0239420161,5.6144032478,7.0796537399
Christophe,122590482264000,0.0263362173,5.6886234283,7.1131734848
Christophe,122590492256000,0.0239420161,5.7149596214,7.1897878647
Christophe,122590502246000,0.0167594105,5.6958060265,7.333439827
Christophe,122590512211000,0.045489829,5.6886234283,7.5201878548
Christophe,122590521032000,0.0766144544,5.7245364189,7.8122801781
Christophe,122590531049000,0.0933738723,5.8633999825,8.2121124268
Christophe,122590541057000,0.062249247,6.0238113403,8.698135376
Christophe,122590550959000,-0.0311246216,6.0836663246,9.2655601501
Christophe,122590560974000,-0.1532289088,6.066906929,9.8401699066
Christophe,122590571066000,-0.2585737705,5.9735331535,10.3716812134
Christophe,122590580959000,-0.2801215947,5.8873419762,10.7667245865
Christophe,122590590944000,-0.2226607502,5.9112839699,11.0133275986
Christophe,122590601952000,-0.0933738649,6.047753334,11.1090955734
Christophe,122590611214000,0.1101332754,6.2823848724,11.0396633148
Christophe,122590621194000,0.3016694188,6.5433530807,10.9606552124
Christophe,122590632916000,0.3806780577,6.6774282455,11.0660009384
Christophe,122590642124000,0.2418143749,6.6247558594,11.3078145981
Christophe,122590652124000,-0.1149216741,6.3949127197,11.8153858185
Christophe,122590662184000,-0.6560112238,5.9567737579,12.4690027237
Christophe,122590672122000,-1.2521674633,5.3893480301,13.0723409653
Christophe,122590682122000,-1.7884687185,4.6950297356,13.5990657806
Christophe,122590692176000,-2.236184597,3.8690299988,13.8576393127
Christophe,122590702122000,-2.4995467663,3.0550012589,13.7690534592
Christophe,122590712121000,-2.5474307537,2.3918075562,13.3069725037
Christophe,122590722186000,-2.3774423599,1.9584569931,12.538433075
Christophe,122590732137000,-1.9919757843,1.8698716164,11.5208978653
Christophe,122590742119000,-1.5753846169,2.0661962032,10.4099884033
Christophe,122590752207000,-1.1324574947,2.4708161354,9.3230209351
Christophe,122590762137000,-0.7661445737,3.0071175098,8.3605527878
Christophe,122590772124000,-0.5746084452,3.4955346584,7.6925697327
Christophe,122590782177000,-0.4812345505,3.8810009956,7.3023152351
Christophe,122590792122000,-0.586579442,4.0677485466,7.2185182571
Christophe,122590802121000,-0.7924808264,4.050989151,7.295132637
Christophe,122590812177000,-0.9911994934,3.9217023849,7.5010342598
Christophe,122590822117000,-1.173158884,3.7038302422,7.7620019913
Christophe,122590832119000,-1.2330138683,3.4644098282,7.9080481529
Christophe,122590842172000,-1.192312479,3.2537202835,7.9750857353
Christophe,122590852116000,-1.0678139925,3.107673645,7.8338279724
Christophe,122590862116000,-0.8595184088,3.1052794456,7.5441293716
Christophe,122590872182000,-0.6320692301,3.2321724892,7.2424602509
Christophe,122590882134000,-0.4118027091,3.4356794357,6.9264259338
Christophe,122590892129000,-0.2418143749,3.6296100616,6.6534862518
Christophe,122590902182000,-0.0646434426,3.7469258308,6.4020953178
Christophe,122590912126000,0.1005564705,3.8331170082,6.1794342995
Christophe,122590922121000,0.2466027737,3.9264907837,6.0190229416
Christophe,122590932177000,0.3974374831,4.0198645592,5.918466568
Christophe,122590942122000,0.5027823448,4.1132383347,5.8466405869
Christophe,122590952127000,0.5841852427,4.1970353127,5.8466405869
Christophe,122590962176000,0.6416460276,4.2449197769,5.8969187737
Christophe,122590972126000,0.6607996225,4.290409565,5.9998693466
Christophe,122590982119000,0.6488286257,4.3287167549,6.2009820938
